code,idgrade,mean_dropout
4121752,9,8.300000000000001
4121802,5,.35
4121802,9,5.53125
4121901,5,.29
4121901,9,4.475
4122008,5,.22
4122008,9,4.8875
4122107,5,.575
4122107,9,2.25
4122156,5,.605
4122156,9,5.443750000000001
4122172,5,.27
4122172,9,6.2625
4122206,5,1.21
4122206,9,6.69375
4122305,5,.21
4122305,9,2.46875
4122404,5,.545
4122404,9,4.162500000000001
4122503,5,.3149999999999999
4122503,9,5.5125
4122602,5,.215
4122602,9,5.39375
4122651,5,1.15
4122651,9,2.80625
4122701,5,.415
4122701,9,3.75
4122800,5,.485
4122800,9,3.85625
4122909,5,.275
4122909,9,4.193750000000001
4123006,5,.33
4123006,9,5.793749999999998
4123105,5,.4800000000000001
4123105,9,3.693750000000001
4123204,5,.585
4123204,9,4.375
4123303,5,.365
4123303,9,5.9625
4123402,5,.4399999999999999
4123402,9,6.1
4123501,5,.8600000000000001
4123501,9,5.09375
4123600,5,.15
4123600,9,5.01875
4123709,5,.45
4123709,9,5.075
4123808,5,.695
4123808,9,5.081250000000001
4123824,5,2.73
4123824,9,3.762499999999999
4123857,5,.385
4123857,9,6.268750000000001
4123907,5,.8149999999999998
4123907,9,6.356249999999998
4123956,5,.76
4123956,9,7.21875
4124004,5,.345
4124004,9,6.368749999999999
4124020,5,.545
4124020,9,5.08125
4124053,5,1.21
4124053,9,5.06875
4124103,5,.775
4124103,9,5.750000000000001
4124202,5,.15
4124202,9,1.39375
4124301,5,.165
4124301,9,3.83125
4124400,5,.865
4124400,9,6.1875
4124509,5,.625
4124509,9,4.006250000000001
4124608,5,.455
4124608,9,7.15
4124707,5,.8100000000000002
4124707,9,10.84375
4124806,5,.24
4124806,9,3.825000000000001
4124905,5,.55
4124905,9,3.449999999999999
4125001,5,.41
4125001,9,4.100000000000001
4125100,5,.67
4125100,9,4.500000000000001
4125209,5,.285
4125209,9,4.300000000000001
4125308,5,.225
4125308,9,1.45
4125357,5,.255
4125357,9,3.600000000000001
4125407,5,.46
4125407,9,5.368749999999999
4125456,5,.53
4125456,9,7.181249999999999
4125506,5,.6799999999999999
4125506,9,5.84375
4125555,5,0
4125555,9,2.7125
4125605,5,.415
4125605,9,2.51875
4125704,5,1.39
4125704,9,6.69375
4125753,5,.3
4125753,9,8.6875
4125803,5,.365
4125803,9,5.84375
4125902,5,1.37
4125902,9,3.925
4126009,5,.51
4126009,9,4.60625
4126108,5,.24
4126108,9,4.5625
4126207,5,.57
4126207,9,7.5625
4126256,5,.7499999999999999
4126256,9,6.862500000000001
4126272,5,.225
4126272,9,5.931249999999999
4126306,5,.495
4126306,9,6.14375
4126355,5,.6300000000000001
4126355,9,5.081250000000001
4126405,5,.185
4126405,9,3.50625
4126504,5,.46
4126504,9,4.0625
4126603,5,.325
4126603,9,4.175
4126652,5,.46
4126652,9,4.85625
4126678,5,1.16
4126678,9,11.35625
4126702,5,.5649999999999999
4126702,9,4.356249999999999
4126801,5,.415
4126801,9,4.5625
4126900,5,.275
4126900,9,3.0625
4127007,5,.45
4127007,9,4.84375
4127106,5,.5050000000000001
4127106,9,6.6375
4127205,5,.235
4127205,9,3.325
4127304,5,.4800000000000001
4127304,9,2.424999999999999
4127403,5,.7500000000000002
4127403,9,5.162500000000001
4127502,5,.7449999999999999
4127502,9,6.206250000000002
4127601,5,.255
4127601,9,9.899999999999999
4127700,5,.3699999999999999
4127700,9,4.18125
4127809,5,.255
4127809,9,5.225
4127858,5,.235
4127858,9,3.143749999999999
4127882,5,1.27
4127882,9,9.71875
4127908,5,.485
4127908,9,3.30625
4127957,5,.315
4127957,9,4.95625
4127965,5,.6649999999999999
4127965,9,6.968750000000001
4128005,5,.5
4128005,9,4.1875
4128104,5,.505
4128104,9,3.11875
4128203,5,.36
4128203,9,3.10625
4128302,5,0
4128302,9,2.28125
4128401,5,.5649999999999998
4128401,9,4.91875
4128500,5,.5400000000000001
4128500,9,5.1125
4128534,5,.99
4128534,9,7.506250000000001
4128559,5,1.49
4128559,9,3.46875
4128609,5,.43
4128609,9,3.56875
4128625,5,.8499999999999999
4128625,9,4.375
4128633,5,.7849999999999999
4128633,9,8.875
4128658,5,.6849999999999999
4128658,9,5.668750000000001
4128708,5,.415
4128708,9,4.98125
4128807,5,.5599999999999999
4128807,9,3.78125
4200051,5,.365
4200051,9,4.733333333333333
4200101,5,.6850000000000001
4200101,9,8.635714285714286
4200200,5,.345
4200200,9,2.792307692307692
4200309,5,.61
4200309,9,2.925
4200408,5,.455
4200408,9,4.884615384615385
4200507,5,.445
4200507,9,4.738461538461539
4200556,5,.575
4200556,9,2.36875
4200606,5,.9049999999999999
4200606,9,7.553846153846154
4200705,5,.395
4200705,9,5.814285714285716
4200754,5,.431578947368421
4200754,9,2.130769230769231
4200804,5,.445
4200804,9,4.108333333333333
4200903,5,.42
4200903,9,4.523076923076923
4201000,5,.225
4201000,9,5.45
4201109,5,.5050000000000001
4201109,9,4.961538461538462
4201208,5,.425
4201208,9,6.823076923076924
4201257,5,.175
4201257,9,6.25
4201273,5,0
4201273,9,1.5625
4201307,5,.9100000000000001
4201307,9,6.1125
4201406,5,.8099999999999999
4201406,9,4.15625
4201505,5,.5349999999999999
4201505,9,5.253846153846155
4201604,5,0
4201604,9,2.0375
4201653,5,.115
4201653,9,2.7
4201703,5,.38
4201703,9,5.518750000000001
4201802,5,0
4201802,9,2.176923076923077
4201901,5,.39
4201901,9,2.742857142857143
4201950,5,2.015
4201950,9,6.753333333333333
4202008,5,.8949999999999999
4202008,9,4.19375
4202057,5,3.465
4202057,9,3.70625
4202073,5,.5000000000000001
4202073,9,4.98125
4202081,5,.475
4202081,9,6.3625
4202099,5,.3150000000000001
4202099,9,2.09375
4202107,5,1.125
4202107,9,4.981249999999999
4202131,5,.255
4202131,9,2.966666666666667
4202156,5,.65
4202156,9,3.191666666666666
4202206,5,.535
4202206,9,7.506666666666667
4202305,5,1.29
4202305,9,5.681249999999999
4202404,5,.385
4202404,9,4.2125
4202438,5,.35
4202438,9,4.193750000000001
4202453,5,.7700000000000001
4202453,9,2.6625
4202503,5,.78
4202503,9,8.268749999999999
4202537,5,.34
4202537,9,8.046153846153846
4202578,5,0
4202578,9,1.94375
4202602,5,.8899999999999999
4202602,9,8.061538461538463
4202701,5,.9149999999999998
4202701,9,7.338461538461539
4202800,5,.3450000000000001
4202800,9,3.7625
4202859,5,.5650000000000001
4202859,9,1.991666666666666
4202875,5,1.24
4202875,9,8.707142857142857
4202909,5,.47
4202909,9,3.8375
4203006,5,.9600000000000002
4203006,9,7.562500000000001
4203105,5,.32
4203105,9,7.092307692307693
4203154,5,1.95
4203154,9,7.19375
4203204,5,1.35
4203204,9,7.550000000000001
4203253,5,.6199999999999999
4203253,9,5.708333333333333
4203303,5,.28
4203303,9,4.44375
4203402,5,.345
4203402,9,6.313333333333333
4203501,5,.5900000000000001
4203501,9,4.88125
4203600,5,.6749999999999999
4203600,9,5.768750000000001
4203709,5,1.77
4203709,9,7.631250000000001
4203808,5,.5600000000000002
4203808,9,4.25
4203907,5,.2
4203907,9,3.0125
4203956,5,.7400000000000001
4203956,9,5.13125
4204004,5,.5349999999999999
4204004,9,5.912500000000001
4204103,5,.33
4204103,9,3.65625
4204152,5,1.42
4204152,9,3.523076923076923
4204178,5,1.145
4204178,9,8.376923076923077
4204194,5,0
4204194,9,.7785714285714285
4204202,5,.4450000000000001
4204202,9,3.856250000000001
4204251,5,.3
4204251,9,2.50625
4204301,5,.21
4204301,9,1.15
4204350,5,.25
4204350,9,2.2125
4204400,5,.165
4204400,9,3.561538461538461
4204459,5,0
4204459,9,2.80625
4204509,5,.16
4204509,9,2.28125
4204558,5,.5
4204558,9,4.987500000000001
4204608,5,.6799999999999999
4204608,9,3.6125
4204707,5,.365
4204707,9,4.7625
4204756,5,0
4204756,9,1.630769230769231
4204806,5,.8950000000000001
4204806,9,6.449999999999999
4204905,5,.415
4204905,9,3.26875
4205001,5,2.249999999999999
4205001,9,5.438461538461539
4205100,5,.355
4205100,9,2.323076923076923
4205159,5,.57
4205159,9,3.425
4205175,5,1.69
4205175,9,5.423076923076922
4205191,5,.275
4205191,9,1.558333333333333
4205209,5,.265
4205209,9,4.161538461538461
4205308,5,.545
4205308,9,2.978571428571429
4205357,5,.265
4205357,9,4.15
4205407,5,1.175
4205407,9,3.69375
4205431,5,.12
4205431,9,2.4875
4205456,5,.7449999999999999
4205456,9,5.031250000000001
4205506,5,.445
4205506,9,4.006250000000001
4205555,5,.9
4205555,9,3.8875
4205605,5,.195
4205605,9,3.75
4205704,5,.8099999999999999
4205704,9,4.500000000000001
4205803,5,.6399999999999999
4205803,9,2.2375
4205902,5,.2499999999999999
4205902,9,3.375
4206009,5,.8849999999999998
4206009,9,4.3625
4206108,5,.625
4206108,9,3.53125
4206207,5,.4600000000000001
4206207,9,4.35625
4206306,5,.845
4206306,9,6.837500000000002
4206405,5,.15
4206405,9,2.94375
4206504,5,.4800000000000001
4206504,9,3.7375
4206603,5,.715
4206603,9,4.51875
4206652,5,.35
4206652,9,4.712499999999999
4206702,5,.625
4206702,9,5.769230769230769
4206751,5,.545
4206751,9,1.991666666666666
4206801,5,.085
4206801,9,4.807692307692307
4206900,5,.34
4206900,9,3.7375
4207007,5,.6950000000000001
4207007,9,4.06875
4207106,5,.29
4207106,9,4.5
4207205,5,2.38
4207205,9,5.7
4207304,5,1.13
4207304,9,6.30625
4207403,5,.185
4207403,9,2.315384615384616
4207502,5,.21
4207502,9,3.65
4207577,5,.155
4207577,9,2.475
4207601,5,.08
4207601,9,4.346153846153846
4207650,5,.09
4207650,9,2.438461538461539
4207684,5,1.575
4207684,9,10.00769230769231
4207700,5,.04
4207700,9,2.60625
4207759,5,.29
4207759,9,2.775
4207809,5,.525
4207809,9,9.771428571428572
4207858,5,.38
4207858,9,3.15625
4207908,5,.6850000000000001
4207908,9,4.241666666666667
4208005,5,.37
4208005,9,2.9625
4208104,5,.355
4208104,9,3.892857142857142
4208203,5,.5700000000000001
4208203,9,3.88125
4208302,5,1.115
4208302,9,4.500000000000001
4208401,5,.42
4208401,9,2.371428571428571
4208450,5,.7049999999999998
4208450,9,4.4875
4208500,5,.225
4208500,9,2.6125
4208609,5,.3099999999999999
4208609,9,4.01875
4208708,5,.51
4208708,9,4.756250000000001
4208807,5,.7250000000000001
4208807,9,5.823076923076924
4208906,5,.265
4208906,9,2.2375
4208955,5,.265
4208955,9,4.253846153846154
4209003,5,.41
4209003,9,2.718750000000001
4209102,5,.55
4209102,9,2.63125
4209151,5,.8299999999999998
4209151,9,6.635714285714286
4209177,5,.175
4209177,9,3.1375
4209201,5,.41
4209201,9,2.053846153846154
4209300,5,.67
4209300,9,5.13125
4209409,5,1.315
4209409,9,5.043749999999999
4209458,5,.82
4209458,9,7.615384615384615
4209508,5,.55
4209508,9,3.627272727272727
4209607,5,.3200000000000001
4209607,9,6.484615384615385
4209706,5,1.65
4209706,9,11.74375
4209805,5,.08
4209805,9,3.015384615384615
4209854,5,0
4209854,9,2.033333333333333
4209904,5,.5449999999999999
4209904,9,3.7
4210001,5,.39
4210001,9,4.266666666666667
4210035,5,.155
4210035,9,1.25625
4210050,5,1.805
4210050,9,6.14375
4210100,5,.195
4210100,9,2.4125
4210209,5,1.185
4210209,9,9.126666666666669
4210308,5,.455
4210308,9,4.016666666666667
4210407,5,.925
4210407,9,3.761538461538461
4210506,5,.345
4210506,9,5.925
4210555,5,0
4210555,9,3.733333333333333
4210605,5,.525
4210605,9,3.658333333333333
4210704,5,.455
4210704,9,6.025
4210803,5,1.165
4210803,9,5.49375
4210852,5,.52
4210852,9,1.6125
4210902,5,.28
4210902,9,5.676923076923076
4211009,5,.515
4211009,9,3.853846153846153
4211058,5,.8450000000000001
4211058,9,8.49375
4211108,5,.24
4211108,9,4.971428571428571
4211207,5,.6150000000000001
4211207,9,4.9875
4211256,5,.245
4211256,9,3.066666666666666
4211306,5,.805
4211306,9,4.39375
4211405,5,0
4211405,9,3.6
4211454,5,.3149999999999999
4211454,9,3.100000000000001
4211504,5,.215
4211504,9,4.81875
4211603,5,.475
4211603,9,4.100000000000001
4211652,5,.4699999999999999
4211652,9,1.38125
4211702,5,.395
4211702,9,2.9375
4211751,5,.7200000000000001
4211751,9,5.239999999999999
4211801,5,.5600000000000001
4211801,9,4.13125
4211850,5,.115
4211850,9,3.223076923076923
4211876,5,0
4211876,9,2.466666666666667
4211892,5,.4949999999999999
4211892,9,5.157142857142858
4211900,5,1.615
4211900,9,6.05
4212007,5,.6499999999999999
4212007,9,6.93076923076923
4212056,5,1.18
4212056,9,5.55
4212106,5,.515
4212106,9,4.1875
4212205,5,.525
4212205,9,5.453846153846154
4212239,5,.86
4212239,9,3.742857142857143
4212254,5,.6500000000000001
4212254,9,9.193333333333332
4212270,5,.455
4212270,9,6.453846153846153
4212304,5,1.04
4212304,9,6.64375
4212403,5,.085
4212403,9,2.3
4212502,5,.99
4212502,9,4.212499999999999
4212601,5,.1473684210526316
4212601,9,1.5
4212650,5,.8400000000000001
4212650,9,6.285714285714286
4212700,5,.115
4212700,9,1.661538461538461
4212809,5,1.035
4212809,9,4.23125
4212908,5,.225
4212908,9,4.181249999999999
4213005,5,1.1
4213005,9,4.36875
4213104,5,.125
4213104,9,1.266666666666667
4213153,5,.525
4213153,9,2.4375
4213203,5,.22
4213203,9,1.76875
4213302,5,.9249999999999998
4213302,9,7.121428571428572
4213351,5,.555
4213351,9,5.86
4213401,5,.6599999999999999
4213401,9,6.158333333333334
4213500,5,1.195
4213500,9,5.03125
4213609,5,.6699999999999998
4213609,9,2.7625
4213708,5,.7050000000000002
4213708,9,5.575
4213807,5,.7250000000000001
4213807,9,6.725000000000001
4213906,5,.67
4213906,9,.4692307692307692
4214003,5,.385
4214003,9,5.493749999999999
4214102,5,.5599999999999999
4214102,9,4.708333333333333
4214151,5,.74
4214151,9,2.48125
4214201,5,.5599999999999999
4214201,9,3.653846153846154
4214300,5,.425
4214300,9,5.984615384615385
4214409,5,.41
4214409,9,6.899999999999999
4214508,5,.4349999999999999
4214508,9,2.108333333333333
4214607,5,.055
4214607,9,4.253846153846154
4214706,5,.8099999999999999
4214706,9,5.6
4214805,5,.41
4214805,9,3.26875
4214904,5,0
4214904,9,1.88125
4215000,5,.35
4215000,9,3.4125
4215059,5,1.425
4215059,9,4.869230769230769
4215075,5,.61
4215075,9,5.284615384615384
4215109,5,.39
4215109,9,5.323076923076924
4215208,5,.23
4215208,9,5.246153846153847
4215307,5,.255
4215307,9,2.958333333333333
4215356,5,.34
4215356,9,3.81875
4215406,5,0
4215406,9,2.36875
4215455,5,.85
4215455,9,9.09230769230769
4215505,5,.78
4215505,9,10.98571428571429
4215554,5,.545
4215554,9,4.807692307692307
4215604,5,0
4215604,9,.7687499999999999
4215653,5,1.17
4215653,9,6.566666666666666
4215679,5,.32
4215679,9,2.4875
4215687,5,.245
4215687,9,2.69375
4215695,5,.2529411764705882
4215695,9,1.79375
4215703,5,.945
4215703,9,4.125
4215752,5,.4
4215752,9,6.23125
4215802,5,.355
4215802,9,2.5625
4215901,5,.265
4215901,9,2.258333333333333
4216008,5,.6599999999999999
4216008,9,4.50625
4216057,5,1.015
4216057,9,10.90625
4216107,5,.26
4216107,9,4.392857142857143
4216206,5,.9550000000000001
4216206,9,4.843750000000001
4216255,5,.15
4216255,9,4.614285714285715
4216305,5,.9
4216305,9,8.223076923076922
4216354,5,.925
4216354,9,8.530769230769231
4216404,5,1.285
4216404,9,4.435714285714285
4216503,5,1.015
4216503,9,6.88125
4216602,5,1.685
4216602,9,4.6875
4216701,5,.645
4216701,9,3.625
4216800,5,.48
4216800,9,6.707142857142856
4216909,5,.6500000000000001
4216909,9,3.83125
4217006,5,.325
4217006,9,4.125
4217105,5,.9
4217105,9,2.225
4217154,5,0
4217154,9,2.7625
4217204,5,.595
4217204,9,4.587500000000001
4217253,5,.5650000000000001
4217253,9,3.442857142857143
4217303,5,.04
4217303,9,1.25
4217402,5,.285
4217402,9,2.78125
4217501,5,.5650000000000001
4217501,9,2.668750000000001
4217550,5,.6
4217550,9,2.56875
4217600,5,.5149999999999999
4217600,9,2.8875
4217709,5,.945
4217709,9,5.206250000000001
4217758,5,.355
4217758,9,2.41875
4217808,5,.385
4217808,9,3.45
4217907,5,.4600000000000001
4217907,9,3.084615384615385
4217956,5,.145
4217956,9,2.79375
4218004,5,1.77
4218004,9,7.1875
4218103,5,.355
4218103,9,1.066666666666667
4218202,5,.165
4218202,9,3.85
4218251,5,.905
4218251,9,5
4218301,5,.7300000000000001
4218301,9,3.621428571428571
4218350,5,.535
4218350,9,6.984615384615385
4218400,5,.8400000000000001
4218400,9,4.03125
4218509,5,.465
4218509,9,4.606249999999999
4218608,5,.335
4218608,9,3.476923076923077
4218707,5,.455
4218707,9,2.8125
4218756,5,.27
4218756,9,2.4
4218806,5,.6699999999999999
4218806,9,3.28125
4218855,5,.145
4218855,9,1.875
4218905,5,.6699999999999999
4218905,9,4.975
4218954,5,1
4218954,9,2.761538461538461
4219002,5,.485
4219002,9,3.54375
4219101,5,.455
4219101,9,6.149999999999999
4219150,5,.7449999999999999
4219150,9,5.083333333333334
4219176,5,.185
4219176,9,5.45
4219200,5,.5850000000000001
4219200,9,3.75
4219309,5,.355
4219309,9,3.6125
4219358,5,.375
4219358,9,7.784615384615384
4219408,5,.28
4219408,9,4.707692307692307
4219507,5,.4349999999999999
4219507,9,4.043749999999999
4219606,5,.58
4219606,9,1.458333333333333
4219705,5,.415
4219705,9,3.775
4219853,5,.8099999999999999
4219853,9,6.478571428571429
4220000,5,1.66
4220000,9,10.18571428571429
4300034,5,.85
4300034,9,5.14375
4300059,5,.8650000000000002
4300059,9,2.2
4300109,5,.195
4300109,9,5.699999999999999
4300208,5,.175
4300208,9,1.58125
4300307,5,.19
4300307,9,5.918749999999999
4300406,5,.55
4300406,9,3.0375
4300455,5,.285
4300455,9,3.46875
4300471,5,.24
4300471,9,4.125
4300505,5,.27
4300505,9,5.806249999999999
4300554,5,.1736842105263158
4300554,9,1.061538461538462
4300570,5,.825
4300570,9,4.6875
4300604,5,1.14
4300604,9,4.75
4300638,5,.225
4300638,9,3.60625
4300646,5,.19
4300646,9,4.462499999999999
4300661,5,1.425
4300661,9,3.90625
4300703,5,0
4300703,9,3.7625
4300802,5,.235
4300802,9,2.23125
4300851,5,.505
4300851,9,2.99375
4300877,5,.73
4300877,9,3.475
4300901,5,.065
4300901,9,1.375
4301008,5,.26
4301008,9,3.98125
4301057,5,.26
4301057,9,2.59375
4301073,5,.635
4301073,9,4.35
4301107,5,.5550000000000002
4301107,9,3.48125
4301206,5,.4400000000000001
4301206,9,7.675000000000001
4301305,5,1.105
4301305,9,7.306249999999999
4301404,5,.37
4301404,9,5.112499999999999
4301503,5,.145
4301503,9,4.58125
4301552,5,0
4301552,9,1.6625
4301602,5,.7450000000000002
4301602,9,3.6375
4301636,5,1.185
4301636,9,4.6
4301651,5,.4199999999999999
4301651,9,2.475
4301701,5,.43
4301701,9,4.643750000000001
4301750,5,.6599999999999999
4301750,9,4.99375
4301800,5,.265
4301800,9,5.468750000000001
4301859,5,.5199999999999999
4301859,9,4.00625
4301875,5,1.35
4301875,9,3.424999999999999
4301909,5,1.43
4301909,9,4.76875
4301925,5,.24
4301925,9,1.4125
4301958,5,0
4301958,9,.1625
4302006,5,.47
4302006,9,7.59375
4302055,5,1.17
4302055,9,5.66875
4302105,5,.3999999999999999
4302105,9,3.0125
4302154,5,.4349999999999999
4302154,9,5.693750000000001
4302204,5,.455
4302204,9,3.21875
4302220,5,.27
4302220,9,2.93125
4302238,5,.125
4302238,9,3.95
4302253,5,0
4302253,9,1.65625
4302303,5,.9800000000000001
4302303,9,5.043750000000001
4302352,5,.235
4302352,9,2.275
4302378,5,1.04
4302378,9,3.0875
4302402,5,.285
4302402,9,2.30625
4302451,5,2.04
4302451,9,7.55
4302501,5,.4250000000000001
4302501,9,4.08125
4302584,5,.185
4302584,9,1.78125
4302600,5,.6000000000000001
4302600,9,5.75
4302659,5,.2
4302659,9,3.90625
4302709,5,.9100000000000001
4302709,9,3.25625
4302808,5,.8550000000000001
4302808,9,5.931249999999999
4302907,5,.5399999999999999
4302907,9,3.13125
4303004,5,.4399999999999999
4303004,9,3.44375
4303103,5,.615
4303103,9,3.850000000000001
4303202,5,.76
4303202,9,3.89375
4303301,5,.37
4303301,9,2.51875
4303400,5,.485
4303400,9,4.41875
4303509,5,.59
4303509,9,4.775
4303558,5,.36
4303558,9,6.793749999999999
4303608,5,.5600000000000002
4303608,9,2.7375
4303673,5,.335
4303673,9,4.96875
4303707,5,.14
4303707,9,2.1375
4303806,5,.085
4303806,9,1.7
4303905,5,.195
4303905,9,3.04375
4304002,5,.7549999999999999
4304002,9,8.574999999999999
4304101,5,.335
4304101,9,4.81875
4304200,5,.4050000000000001
4304200,9,7.5875
4304309,5,0
4304309,9,2.05625
4304358,5,1.12
4304358,9,4.08125
4304408,5,.615
4304408,9,5.275000000000001
4304507,5,.49
4304507,9,6.425000000000001
4304606,5,1.41
4304606,9,4.437499999999999
4304614,5,.28
4304614,9,.8375
4304622,5,0
4304622,9,3.80625
4304630,5,1.16
4304630,9,5.925000000000001
4304655,5,1.19
4304655,9,2.31875
4304663,5,.805
4304663,9,5.687499999999999
4304671,5,.28
4304671,9,1.6
4304689,5,.8699999999999999
4304689,9,6.125000000000001
4304697,5,.46
4304697,9,4.54375
4304705,5,.5250000000000001
4304705,9,4.15
4304713,5,1.36
4304713,9,6.106249999999999
4304804,5,.2
4304804,9,1.20625
4304853,5,0
4304853,9,3.2
4304903,5,.3150000000000001
4304903,9,.9875
4304952,5,.265
4304952,9,4.768749999999999
4305009,5,.19
4305009,9,2.45625
4305108,5,.34
4305108,9,2.5375
4305116,5,0
4305116,9,1.8
4305124,5,.6300000000000001
4305124,9,2.787500000000001
4305132,5,.7
4305132,9,9.206250000000001
4305157,5,.155
4305157,9,6.2625
4305173,5,.58
4305173,9,4.337499999999999
4305207,5,.3249999999999999
4305207,9,1.85625
4305306,5,.145
4305306,9,2.9375
4305355,5,.72
4305355,9,4.506250000000001
4305371,5,2.305
4305371,9,8.118750000000002
4305405,5,.285
4305405,9,2.275
4305439,5,2.735
4305439,9,3.712500000000001
4305447,5,.11
4305447,9,6.699999999999999
4305454,5,1.28
4305454,9,5.5375
4305504,5,.73
4305504,9,4.112499999999999
4305587,5,.165
4305587,9,4.175000000000001
4305603,5,0
4305603,9,2.975
4305702,5,.215
4305702,9,3.0125
4305801,5,.74
4305801,9,2.71875
4305835,5,0
4305835,9,7.0375
4305850,5,0
4305850,9,2.11875
4305871,5,.16
4305871,9,3.869230769230769
4305900,5,.9850000000000001
4305900,9,6.737500000000001
4305934,5,.415
4305934,9,1.51875
4305959,5,0
4305959,9,1.8375
4305975,5,1.48
4305975,9,6.543749999999999
4306007,5,.39
4306007,9,4.70625
4306056,5,.7050000000000001
4306056,9,6.100000000000001
4306072,5,1.385
4306072,9,3.3625
4306106,5,.5950000000000001
4306106,9,3.381250000000001
4306130,5,.175
4306130,9,1.875
4306205,5,.145
4306205,9,4.31875
4306304,5,.11
4306304,9,.6875
4306320,5,.19
4306320,9,3.4375
4306353,5,.275
4306353,9,2.375
4306379,5,.6849999999999999
4306379,9,4.5
4306403,5,.27
4306403,9,3.925
4306429,5,.635
4306429,9,5.2
4306452,5,.165
4306452,9,1.48125
4306502,5,.4800000000000001
4306502,9,7.874999999999998
4306551,5,.7578947368421053
4306551,9,3.746666666666667
4306601,5,1.255
4306601,9,7.249999999999999
4306700,5,.8800000000000001
4306700,9,2.425
4306734,5,.2631578947368421
4306734,9,3.507692307692307
4306759,5,0
4306759,9,4.54375
4306767,5,1.76
4306767,9,6.131249999999999
4306809,5,.4050000000000001
4306809,9,3.31875
4306908,5,.8700000000000003
4306908,9,6.88125
4306924,5,.9
4306924,9,8.106250000000001
4306932,5,.6799999999999999
4306932,9,6.175000000000001
4306957,5,.45
4306957,9,3.9
4306973,5,.5800000000000001
4306973,9,9.49375
4307005,5,.365
4307005,9,2.01875
4307054,5,.475
4307054,9,2.637500000000001
4307104,5,.735
4307104,9,5.725
4307203,5,.7700000000000001
4307203,9,9.356250000000001
4307302,5,.75
4307302,9,6.675
4307401,5,.8950000000000001
4307401,9,7.768749999999999
4307450,5,.9099999999999999
4307450,9,4.88125
4307500,5,.465
4307500,9,2.793749999999999
4307559,5,.175
4307559,9,4.15
4307609,5,.295
4307609,9,4.8625
4307708,5,.61
4307708,9,2.95625
4307807,5,.39
4307807,9,3.581250000000001
4307815,5,.705
4307815,9,5.76875
4307831,5,.12
4307831,9,3.44375
4307864,5,.185
4307864,9,3.5875
4307906,5,.175
4307906,9,2.18125
4308003,5,.095
4308003,9,3.0125
4308052,5,1.375
4308052,9,7.2875
4308078,5,.22
4308078,9,4.531249999999999
4308102,5,.405
4308102,9,7.875
4308201,5,.24
4308201,9,2.74375
4308250,5,.24
4308250,9,5.531250000000001
4308300,5,4.404999999999999
4308300,9,8.737499999999999
4308409,5,.65
4308409,9,2.9
4308433,5,0
4308433,9,2.375
4308458,5,.065
4308458,9,3.325000000000001
4308508,5,.335
4308508,9,3.2625
4308607,5,.14
4308607,9,2
4308656,5,.585
4308656,9,3.325
4308706,5,.28
4308706,9,3.80625
4308805,5,1.17
4308805,9,6.91875
4308854,5,.8700000000000001
4308854,9,4.912500000000001
4308904,5,.385
4308904,9,3.1
4309001,5,.215
4309001,9,2.387500000000001
4309050,5,.39
4309050,9,1.9125
4309100,5,.525
4309100,9,4.524999999999999
4309126,5,1.455
4309126,9,4.368749999999999
4309159,5,.205
4309159,9,4.4625
4309209,5,.775
4309209,9,3.687500000000001
4309258,5,.335
4309258,9,1.13125
4309308,5,.7449999999999999
4309308,9,3.0125
4309407,5,.06
4309407,9,1.63125
4309506,5,.405
4309506,9,1.08125
4309555,5,0
4309555,9,5.506250000000001
4309571,5,1.53
4309571,9,5.337500000000001
4309605,5,.195
4309605,9,1.33125
4309654,5,1.145
4309654,9,9.725
4309704,5,.215
4309704,9,3.475
4309753,5,.335
4309753,9,6.193750000000001
4309803,5,.075
4309803,9,4.81875
4309902,5,1.26
4309902,9,2.33125
4309951,5,1.09
4309951,9,6.012499999999999
4310009,5,.23
4310009,9,1.575
4310108,5,.4950000000000001
4310108,9,3.95625
4310207,5,.265
4310207,9,2.26875
4310306,5,0
4310306,9,4.962499999999999
4310330,5,.7200000000000001
4310330,9,4.093750000000001
4310363,5,0
4310363,9,1.23125
4310405,5,.53
4310405,9,4.425000000000001
4310413,5,.33
4310413,9,5.075
4310439,5,1.38
4310439,9,3.987499999999999
4310462,5,.53
4310462,9,3.3125
4310504,5,1.81
4310504,9,5.737500000000001
4310538,5,.635
4310538,9,2.74375
4310553,5,1.005
4310553,9,5.556249999999999
4310579,5,.245
4310579,9,6.90625
4310603,5,.7250000000000001
4310603,9,3.76875
4310652,5,.77
4310652,9,6.975
4310702,5,.39
4310702,9,4.674999999999999
4310751,5,.475
4310751,9,5.3
4310801,5,.155
4310801,9,2.125
4310850,5,.16
4310850,9,4.56875
4310876,5,.24
4310876,9,4.012499999999999
4310900,5,.405
4310900,9,1.55
4311007,5,.9799999999999999
4311007,9,7.568749999999999
4311106,5,.605
4311106,9,5.137499999999999
4311122,5,.845
4311122,9,6.281249999999999
4311130,5,.785
4311130,9,6.45
4311155,5,.3800000000000001
4311155,9,5.037499999999999
4311205,5,.5150000000000001
4311205,9,4.175
4311239,5,.335
4311239,9,3.4875
4311254,5,.6400000000000001
4311254,9,11.7
4311270,5,.5842105263157894
4311270,9,.9
4311304,5,.8000000000000002
4311304,9,4.868749999999999
4311403,5,.255
4311403,9,2.65625
4311429,5,.4899999999999999
